Id,No_REG,event_date,Y,Season,Y-M,cod_mun,Dep,Prov,Mun,Comun,N_comun,p_afect,f_afect,Hec_agr,N_cattle,days,POBLACION,MacroRegID,MacroReg
"10485",NaN,05/08/2012,"2012",JJA,Aug-2012,"70706",Santa Cruz,Cordillera,Camiri,"Pipi Parieta, Yubatitindi, Itananbikua, Pipi Itiyuru, El Rodeo, Guazigua, cañon de Segura, Uruntaidi, Alto Camiri, Yuti, Pipi Santa Rita, Itakise, Guirarapo, Guapoy, Puente Viejo, Piedritas, Imbochi.","16","5505","1101",0,0,"85",33838,"5",Chaco
"10498",2012-00245,01/10/2012,"2012",SON,Oct-2012,"20308",La Paz,Pacajes,Santiago de Callapa,Condo,"1","1580","316",0,0,"30",7289,"7",Altiplano
"10499",NaN,05/10/2012,"2012",SON,Oct-2012,"41001",Oruro,Saucari,Toledo,Dif. Comunidades.,"1","1015","203",0,0,"1",10149,"7",Altiplano
"10532",2012-00269,15/12/2012,"2012",DJF,Dec-2012,"30303",Cochabamba,Ayopaya,Cocapata,"Icari, Linku, Villa San Miguel, Totorani, Choro, Suchuni Grande, Chaupiloma, Pairumani, Villa Paucara, Tocorani, Calatacata, Villa San Isidro, Tierras Nuevas, Vizcayno, Tetillas","15","2205","441",67,0,"150",18076,"1",Yungas_Chapare
"10554",NaN,10/01/2013,"2013",DJF,Jan-2013,"70104",Santa Cruz,Andres Ibañez,La Guardia,Distritos 5 y 6.,"1","3450","690",0,0,"30",89284,"4",Chiquitania
"10562",NaN,15/01/2013,"2013",DJF,Jan-2013,"30803",Cochabamba,German Jordan,Tolata,"Villa Lourdes, Carcaje Rosario, Chapata, San Antonio, Tolata Zona Norte, Este y Centro.","5","1635","327",109,0,"120",5542,"2",Valles
"10611",NaN,15/02/2013,"2013",DJF,feb-13,"30401",Cochabamba,Esteban Arce,Tarata,"Mendez, Maica, Villa Nueva, Pampa Mamata, Villa Carreño, Linkurina, Huayculi, Cotani Chico, Tunas mayu, Kellumayu, Vilaque, San Jose, Huerta Mayu, Cala Cala, Yana Rumi, Tunazani, Izata, Potrero, Tucuman, Viscachani, Lojoska.","20","4410","882",490,0,"120",8242,"2",Valles
"10612",NaN,15/02/2013,"2013",DJF,feb-13,"30403",Cochabamba,Esteban Arce,Arbieto,"Arbieto, Liquinas, Flores Rancho, Copapugio, Villa Cabot, Achamoco, Muyurina, Villa Verde, Loma Liquinas, Arpita, La Loma, Aranjuez, Korimayo, Jamachuma, Tiataco, Copapujyo Viejo, Mamanaca, Pata Chirigua, Inirancho, Rayo Pampa, Achiota, Tajra.","21","3950","790",0,0,"200",17445,"2",Valles
"10615",NaN,15/02/2013,"2013",DJF,feb-13,"31402",Cochabamba,Punata,Villa Rivero ,"Nueva Felicidad, Ichu Kollu, Pampa Kasi, Santa Fe, Centro Masacara, Salinas A, Pajpani Centro, Cruce Aramasi, Aramasi Hoyada, Santa Rosa Huatuyo, Salinas B, Ichu Kollu A, Villa Victoria, Collpa Esquina, Nazacara, Choco Vinto, Centro Blanco Rancho, Aramasi Grande y Linde Huatuyo.","17","3170","634",830,0,"150",8135,"2",Valles
"10620",NaN,18/02/2013,"2013",DJF,feb-13,"30201",Cochabamba,Narciso Campero,Aiquile,"Villa granado, Thola Mayu, bañado, Liabato, Ura pirwas, Sunchu Mayu, Maiza.","6","1510","302",923,0,"250",23267,"2",Valles
"10621",NaN,18/02/2013,"2013",DJF,feb-13,"31202",Cochabamba,Carrasco,Pojo,"Duraznillos, San Francisco, Tierra Nueva Chico, Punachacra, Trigal, Chacras, Guarayos, Vilaque, Thago Laguna, Tierra Nueva Grande.","9","1510","302",217,0,"250",10156,"2",Valles
"10643",NaN,15/03/2013,"2013",MAM,mar-13,"10702",Chuquisaca,Nor Cinti,San Lucas,"Astola, Chilligua, El Rodeo, Laravinto, Pasla, Quirpini, San Salvador, Trigo Kasa, Buena Vista, Churqui Churqui, Entre Rios, Marancelayuc, Pata Cancha, Qumini, Tablas, Caichoca, Churquipampa, Huañumilla, Mollepata, Paya Cota del Carmen, Rumi Rumi, Thaqo K'asa, Capira, Collpa Mayu, Huayllavi, Ojeda, Pirhuani, Sak'a Pampa, Puca Loma, San León, Sorojchi, Chaupi Cocha, Cutanazu, La Palca, Pampa Cienega, Puca Pampa, San Martin, Torre de Linares.","37","7440","1488",0,0,"200",32520,"2",Valles
"10644",NaN,15/03/2013,"2013",MAM,mar-13,"30202",Cochabamba,Narciso Campero,Pasorapa,"La Abra, 3 PTBs, Rodeo, Tacabal, Pasorapilla, Pucarillo, Tholar, La Aguada, Seibas, Ruda Pampa, Zapallar, Buena Vista, Aguadillas, Huasa Orko, Sivingal, Chaqui Laguna, Pucaracito, Espinal, Collpas.","18","3670","734",3294,0,"90",6853,"2",Valles
"10645",NaN,15/03/2013,"2013",MAM,mar-13,"30203",Cochabamba,Narciso Campero,Omereque,"Huanacuni Grande, Pampa y Carrera, Chica aguada, Huanacuni Chico, Mataria Alturas, Pampa Grande, Salado Kasa, Sunchu Laguna, Tranca Laguna, Peña Colorada, La Mesada, Robles y Huertas.","11","4040","808",573,0,"120",5643,"2",Valles
"10646",NaN,15/03/2013,"2013",MAM,mar-13,"30703",Cochabamba,Capinota,Sicaya,"Orcoma, Alcani, Sicaya Chico y Humanata.","2","2540","508",90,0,"180",3740,"2",Valles
"10647",NaN,15/03/2013,"2013",MAM,mar-13,"30802",Cochabamba,Germán Jordán,Toco,"Comunidades: Chua, Loma, Chullpa Loma, Centro Chullpa Loma, Tagapi, Inca Chaca, Toco Bacope, Toco Parada B, Juaqui Rancho A, Juaqui Rancho B, Pantoja, Sichez, Pajcha, Sunchu Pulpera, Toco Molina, Castro Rancho, K`ellu Mayu, Puca Pampa, Karalauni, Villa Santiago, Tunas Pampa, Villa Concepciòn, Linde Puca Pampa","22","4000","800",324,0,"30",7057,"2",Valles
"10648",NaN,15/03/2013,"2013",MAM,mar-13,"30904",Cochabamba,Quillacollo,Vinto,"Cuchillani, Vilomilla, Calatrancani, Palcapampa, Keraya Centro, Keraya ""B"", Cotani, Collpa Calaca, Collpa Centro, Collpa potrero.","9","2985","597",106,0,"230",51968,"2",Valles
"10650",NaN,15/03/2013,"2013",MAM,mar-13,"60101",Tarija,Cercado,Tarija,"Yesera, San Sebastian, Yesera Centro, Yesera Sud, San Agustín Norte, San Agustín Sur, Canchones, Siminuelas, Junacas Sur, Carlazo Este, Carlazo Centro.","10","5330","1066",0,0,"200",205375,"2",Valles
"10651",NaN,15/03/2013,"2013",MAM,mar-13,"71301",Santa Cruz,Manuel María Caballero,Comarapa,Municipio de Comarapa.,"1","3800","760",0,0,"30",15919,"2",Valles
"10657",NaN,15/04/2013,"2013",MAM,apr-13,"11002",Chuquisaca,Luis Calvo,Huacaya,"Yaperenda, Chimbe, mandiyuti, Camatindi, Camatindimi, Irenda, Cururuy, Tabayerupa, Imbochi, Itironque, Villa Marcedez, Santa rosa, Bororigua, Huacaya, Ancahuasu, Itangua, Huacayareape, Boycovo, La laguna, Iñay, Guiraitati.","20","10595","2119",0,0,"45",2541,"5",Chaco
"10658",NaN,15/04/2013,"2013",MAM,apr-13,"30501",Cochabamba,Arani,Arani,"Puka, Huasi, Pocoata Baja, Serrano, Laguna, Sacsa, Villa Barrientos, Arachaca, Tamibillo Linde, Alto Alianza, Molle Molle, Juzgado, Saga Saga, Villa Evita.","13","2925","585",89,0,"200",9504,"2",Valles
"10659",NaN,15/04/2013,"2013",MAM,apr-13,"30502",Cochabamba,Arani,Vacas,"Challacaba, Yegua cancha, Rosas Pampa, Pajchabaja, Kirusillas, Totoramayu, Jatun Pampa, Alto loman, Pedregal Alto, Seque Sancho, Kochachimpa- Dos. Cañadas y Dis. Vacas, Huaynillo, Challwanayu, chiwalaque, OTB Vacas, Collpa Cocha, Molle Molle.","16","2565","513",392,0,"150",8940,"2",Valles
"10660",NaN,15/04/2013,"2013",MAM,apr-13,"30801",Cochabamba,German Jordan,Cliza,"Peréz Rancho, Chullpas, San Juan de Liquina, Tojlo Rancho, Villa Rosario, San Isidro, 60 Fanegadas, Ucureña, Villa Barrientos, Poza rancho, Tacko Loma, San jose de Tacko loma, Islas Malvinas.","12","2990","598",363,0,"200",21899,"2",Valles
"10661",NaN,15/04/2013,"2013",MAM,apr-13,"30801",Cochabamba,German Jordan,Cliza,"Chullpas, San juan de Liquinas, Tojlo Rancho, San Isidro, Villa Barrientos.","4","1510","302",218,0,"200",21899,"2",Valles
"10662",NaN,15/04/2013,"2013",MAM,apr-13,"31301",Cochabamba,Mizque,Mizque,"Puca Pampa, Molle Agua Alta y Baja, Vichu Vichu, Luku Punku, Durasnillo Alta, Laguna Chico, Pucara Pampa, Salvia Centro, Salvia, Runi Corral, Sillar, Quebradas, Tipa K'asa, San Vicente, Tirantes, Punilla Chica, Khiña, Rosas Mayu, Tunal Kasa, Achumani, Montesillos, Puca Pila, Tipa Tipa, Cabra Cancha, Kuru Mayu Chico, Tipa Tipa B, Jipa Jara Chico, Thajras, Jarquillas, Chiri Molle Pampa, Chaco Mayo, Tetilla, Molle Orco, Pucara, Huannu Kasa, Chamaca, Tunal, Limpias, Calamarca Grande, Yuramba, Callapani, Matarani Grande, Uyuchama Alta, Pantiu Pampa, Chauarani, Chico, Villa San Isidro, Llama Chaqui, Chahuarani Grande, Lampazo B, Cauta, Tabla Mayu, Panti Pampa, Matarani Chico, Condorpata.","54","10435","2087",3108,0,"90",26900,"2",Valles
"10663",NaN,15/04/2013,"2013",MAM,apr-13,"31303",Cochabamba,Mizque,Alalay,"Sivirgani, Quinsacacha, Churupampa, Patawuasi, Guaman Wachana, Rumi Corral, Costal Mayu, Sacha Loma, Ponkillo, Kirusillani, Yanagaga, Tirante, Lagunita, Vizcachani y Muyurina.","13","1525","305",115,0,"200",3447,"2",Valles
"10664",NaN,15/04/2013,"2013",MAM,apr-13,"60302",Tarija,Gran Chaco,Carapari,"Santa Rosa Norte, Santya Rosa Sud, Laime Fuerte Viejo Sud, San martin, Cortaderal, Fuerte Viejo Norte, Barro Negro, El Común, Lagunitas, Campo Largo, Canto del Agua, Betery Chaco, Saladito, Timboy, Capiguazuti.","14","3085","617",0,0,"150",15366,"5",Chaco
"10665",NaN,15/04/2013,"2013",MAM,apr-13,"60601",Tarija,Burnet O´Connor,Entre Rios (La Moreta),"Ibopeti, Palos blancos, Lagunitas, Villa Merced, Alto los Zarzos, Yumbia, Kumandaroti, Cañadas, Ivoca, Alto Ipaguazu, Yuati, Chimeo, Berety, Tacuarandy, Suaruru, San Francisco, Tomatirenda, Morteritos, Tabasay, Cahuarina, Choroquepiao, Las Huertas, El Tambo, Suarurito, Salado Grande, Tentaguazú, Yuquimbia, Arenal, Caratindi, Casa de piedra, Serere Norte, Agua Rica, Potrerillos, Lajitas, Saladito Centro, Norte, Supitin, Medio Cañon, Agua Buena Caldera, Timboy, San Simon, Taquillos, Moko Mocal, Tentapio, Ñacañaurenda, Ñaurenda, Saladito de Ñaurenda, Filadelfia, Agua Buena, yucupita, Acheral, El Pajonal, Chalana Vieja.","52","6465","1293",4130,0,"180",21991,"5",Chaco
"10666",NaN,20/04/2013,"2013",MAM,apr-13,"60302",Tarija,Gran Chaco,Carapari,"Santa Rosa Norte y sur, Laime Fuerte Viejo Norte, Barro Negro, El Común, Lagunitas Campo Largo, canto del Agua, Berety Chaco, Saladito, Timboy, capiguazuti.","9","3085","617",0,0,"150",15366,"5",Chaco
"10667",NaN,20/04/2013,"2013",MAM,apr-13,"70706",Santa Cruz,Cordillera,Camiri,"Sausalito, Itaperenda, Chirimollar, Buena Vista, San Alberto, Manantial, Aguairendita, Loma Alta, Molino Viejo, Laime, El Comun, Fuerte Viejo, Cortaderal, San Martín, Barro Negro, Santa Rosa, Nazareno, Campo Largo, Canto del Agua, Arenales, Berety Chaco, Timboy, Cañada Ancha, Lagunitas, San Antonio, Saladillo, La Central, Boyuy, Zapatera Norte y central, Algodonal, Itau, Abra Campo Verde, Salitral, Aguas Blancas, Ñacaguazú, Iñaguazu, San Nicolas, Rio Negro, Campo largo Hito 22, Cañitas, Gutierrez, Las Sidras, Cañaveral.","42","3345","669",0,0,"150",33838,"5",Chaco
"10668",NaN,01/05/2013,"2013",MAM,May-2013,"10301",Chuquisaca,Zudañez,Zudañez,"Capilla Llave, Marcani, Mayu Torcoco.","2","290","58",65,0,"60",11362,"2",Valles
"10669",NaN,02/05/2013,"2013",MAM,May-2013,"10601",Chuquisaca,Yamparaez,Tarabuco,"El Carmén, Jatun Mayu, Sipuco, La Sienaga, Tunas Chilca, Tarcani Baja, Tarcani Alta, Molle Huata, Mauca Huasi, Pampa Lupiara, Tambo Ajato, Tarabuco, Wasi Wasi, Lajas, Jatun Churicana, Angola, Surima Grande, Huma Hualso, San Jose del Paredon, Yoroma de San Miguel.","19","2740","548",0,0,"90",16944,"2",Valles
"10670",NaN,10/05/2013,"2013",MAM,May-2013,"10502",Chuquisaca,Hernando Siles,Huacareta,"Ivaviani, Itirimbia, Itacay, Itacua, Tapereguazú, Rosario del Igre, Villa Hermosura, Cumandaiti, San Jorge de Ipati, Tartagalito, Inti, Ñacamari, Yumao, Kapuco, Yaire, El Arenal, Las Juntas, Campo Largo, Añimbo","18","2765","553",0,0,"90",8349,"5",Chaco
"10671",NaN,12/05/2013,"2013",MAM,May-2013,"10602",Chuquisaca,Yamparaez,Yamparaez,"Escama, Cerco Pampa, Sorojchi, San Jose de Molle, Potreros, Molles, acharani, Sirichaca.","7","1795","359",0,0,"90",10111,"2",Valles
"10672",NaN,15/05/2013,"2013",MAM,May-2013,"10201",Chuquisaca,Azurduy,Azurduy,"Ley Loma, Horcas, Rodeo Grande, Rodeo Chico, San León, San Leon, San Roque, Pujyuni, Tabla Mayu, Huancarani, Barbecho, Tablani, Mollemolle, Collpamayu, San Jeronimo, Pampa Sepultura, San Matias, Santa Rosa, Navos Pampa, Quewiñal, Tiju Mayu, Terrecillas, Las Abras Pichacani, Pomabambillo, La Angostura, Huancaranillos, La Marca, Piedra Grande Cimientos, Tarvita Alta, Quiewiña Mayu, Cuevas Cañadas y La Tranca.","30","9105","1821",920,0,"90",10652,"2",Valles
"10674",NaN,15/05/2013,"2013",MAM,May-2013,"10704",Chuquisaca,Nor Cinti,Villa Charcas,"Supa Toja, Mutila, Ololoma, Caile, Ancomarca, Santa Elena, Chuiragua, Llanquisa, Caña Huayco, Tipani, La Hoyada, Valle Flores, Quisquiara Alta, Quivincho, Charcosi, Pucara de Llujllaya, Huascoya, Lambrani, Kaizza, ""k"", Mollini, Bombona, Dispuco, Pucarita, Huancarani, Villa Charcas, Arpaja Baja, Alta, Centro; Sulcata Centro, El Centro.","29","8175","1635",820,0,"150",16150,"2",Valles
"10675",NaN,15/05/2013,"2013",MAM,May-2013,"10903",Chuquisaca,Sud Cinti,Las Carreras,"Chuquipampa, Satoya, Kaspicamcha, La Torre, Lime, Juturi, Tacapi, Importa, Monte de Taraya y Ticuchayu.","8","1370","274",0,0,"140",4088,"2",Valles
"10676",NaN,15/05/2013,"2013",MAM,May-2013,"20308",La Paz,Pacajes,Santiago de Callapa,"Guana Grande, Hilata Grande, Pujrata.","2","5085","1017",110,0,"110",7289,"7",Altiplano
"10677",NaN,15/05/2013,"2013",MAM,May-2013,"20405",La Paz,Eliodoro Camacho,Escoma,"Cachacheje, Chimoco, Tomoco Chico, Tutucucho, Cala cala, Yacollata, Cusia, Ullumachi, Villa  Puni, PampaTihala, Huatahuaya, Ojchi Tipula, Villa Jupi, Ulla Chapi, Yucra, Tihuanacu, Querejata, Ullachapi II, Tomoco Grande, Querapi, Gran Ojchi, Ojchi, Villa Puni, Tocomgori, Ticohaya, Challapata Grande, Challapata Belén, Sañuta, Sacuco.","28","8325","1665",525,0,"120",7186,"7",Altiplano
"10678",NaN,15/05/2013,"2013",MAM,May-2013,"20702",La Paz,Franz Tamayo,Pelechuco,"Ucha Ucha Alta y baja, Ulla Ulla, Plan Aeropuerto, Huacochani, Ichocollo Alto y Centro","4","2080","416",191,0,"30",6780,"1",Yungas_Chapare
"10679",NaN,15/05/2013,"2013",MAM,May-2013,"30702",Cochabamba,Capinota,Santivañez,"Londo, Poquera, Muyurina, Chojtama, Alto Cahcarilla, Cayacayani, Catachilla, Rocha Rancho, Esquima y Cala Cala.","8","2275","455",445,0,"150",6527,"2",Valles
"10680",NaN,15/05/2013,"2013",MAM,May-2013,"70701",Santa Cruz,Cordillera,Lagunillas,"Kurupaity, Tapera, Tentapiau, Villarcito, Terrazas, Tunal, Curuyuki, La Peña, Iguasurenda, Ñancaguasú, Agua Grande, Itaimi, La Junta, Ipati, Moreviti, Potrerillos, Moco Mocal, Yapumbia, Carapaicito, Tacete, Quiriquirigua, Pampa Redonda, Aratical, Ipatimiri, Irenda, Iviyeca, Aquio, Capuco, Iyaiti.","28","5385","1077",0,0,"60",5366,"5",Chaco
"10681",NaN,15/05/2013,"2013",MAM,May-2013,"70702",Santa Cruz,Cordillera,Charagua,"Kaipipe, Taputa, Kapiguazuti, Akae, Guirapukuti, Yajatenonda, Isiporenda, Carapari, Kopere Guazu, Kopere Montenegro, Kopere Brecha, Kopere Loma, Yapiroa, Ibasiriri, La Brecha, Tamachindi, Aimiry, Los Bordes, Puerto Viejo, Guariri, Tacobo, Masavi, El Quebracho, El Carmen, Los Bordos, Yasitata, La Aldea, Yaguarenda, Tacuru, Itayovay, Igmiri, Yaraeta, San Lorenzo, Chorito Alto, Saipuru, Chorito Bajo, Piriti, Taputami, Taquarembo, San Jose Obrero, El Espino, Ivitipora, Tarenda,  Pueblo Nuevo de Parapeti, Floresta, Ipitacuate, Itatiki, San Isidro, Kopere Guazú, Kapeatindi, Kopere Brecha, Kaaokay, Rancho Viejo, Iyovi, Coropo, Aguarauraigua, Piquirenda, Paraboca, Mini Brecha, Kuarirenda, Aguarati, Rancho Nuevo, San Silvestre, Guandare, Puerto Yuki, Tamare, 25 de Mayo, Nueva Esperanza, San Isidro, Jose Ravi, Tierra Nueva, Teyuparenda, Tentarembey, Aguaira.","73","22170","4434",11141,181,"90",32186,"5",Chaco
"10682",NaN,15/05/2013,"2013",MAM,May-2013,"70704",Santa Cruz,Cordillera,Cuevo,"Timboirenda, El Arenal, La Colorada, Kipirenda, Tartagalito, Karapari Alto, Karapari Bajo, Huaraca, Itacuatia, Mandiyuti, Salinas, Itakise, Ivicuati, Caraguatarenda, Parapetimi.","14","3885","777",0,0,"60",5052,"5",Chaco
"10683",NaN,15/05/2013,"2013",MAM,May-2013,"70705",Santa Cruz,Cordillera,Gutiérrez,"Pampa Yuro, Paja Colorada, Ibaviyuti, Itayu, Pozo Rivas, Itapicoe, Ibamirapinta, Karobaicho, Ipatimiri, Kasapa, Kapirenda, Kapiacundi,Sinai, Heiti, Guasanti, Kaipipendi, Rancho nuevo, San Miguel de Pocitos, Los Tajibos, Parlamento, Choroqueti, Los Pozos, Palmarito, Ipatacito del Norte, Itai, Itembemy, Guayurenda, Itembeguazu, Javilo, Kamiaty, Kuriguakua, Guarapayeti, Salitral, Karaguatarenda, Ipita, San Silvestre, Yumao, Tatarenda Viejo, Tatarenda Nueva, Sausalito","39","13625","2725",0,0,"90",12273,"5",Chaco
"10684",NaN,01/06/2013,"2013",JJA,Jun-2013,"30501",Cochabamba,Arani,Arani,"Colka, Ortega Chico, Balcon Pampa, Chullpa Orko, Collpa Ciaco, Collpa 2, Sacsa, OTB Bolivar.","7","1825","365",275,0,"60",9504,"2",Valles
"10685",NaN,05/06/2013,"2013",JJA,Jun-2013,"31101",Cochabamba,Tapacari,Tapacari,"Mamanica, Pecañani, Choro Grande, Irupana, Jatun Pampa, Irpuma, Kelluchuro, Ñumayani, Jarrocolpa, Sallani, Azahuani, Tolomarca, Jachampaya, uyuni, Mujilli, Lacolani, Yaruritotora, Collpaña, Jipoñoma, Collpa, Chullpani, Aguila Waycha, Tayacachi, Achojchi, Chiligua, Pachachani.","25","4195","839",0,0,"30",24625,"2",Valles
"10688",NaN,15/06/2013,"2013",JJA,Jun-2013,"10901",Chuquisaca,Sud Cinti,Villa Abecia,"Achuma, La Abra, Jailia, Tarcana, Higuerayoc, Copanayoc, Chiri, El Rodeo, Charpaxi.","8","3310","662",525,0,"90",3514,"2",Valles
"10689",NaN,15/06/2013,"2013",JJA,Jun-2013,"11003",Chuquisaca,Luis Calvo,Machareti,"Tentami, Tati, Isipotinti, Tiguipa Estación, Bella Union, El Viñal, Yuki Kaipipende, Timboycito, Machareti Pueblo, Cuatro Vientos, Camatindi, Macharerti Estación, Carandaiti, Tiguipa Pueblo, Ñancaroiza, Alto Ipati, Vuelta Grande, Guari, Algarrovilla, Ipati de Ivo, Yapi, La Represa, El Quebracho, Valle Hermoso, Miraflores, Simbolar, Anduare, San Marcos, Ivoca, Ipauzo, Las Lomas, La Habana, La Tranquilidad, Ñahuapua, Campo Leon, La Victoria.","35","9355","1871",12440,0,"90",7418,"5",Chaco
"10690",NaN,15/06/2013,"2013",JJA,Jun-2013,"20205",La Paz,Omasuyos,Santiago de Huata,"Pocopoco, Coquena, Chancoroma, Pharalaya Alta, Chillucirca, Yaluni, Phorejoni, Ticulasi,  Kacahuaje, Phana Grande, Mohomo, Junco, Chigani Alto y Bajo.","12","4585","917",950,0,"90",8562,"7",Altiplano
"10691",NaN,15/06/2013,"2013",JJA,Jun-2013,"20608",La Paz,Larecaja,Teoponte,"Franz Tamayo, Paraiso, San Miguel, Flor de los Andes, Trinidad ¨C¨","4","1160","232",232,4,"90",9349,"1",Yungas_Chapare
"10692",NaN,15/06/2013,"2013",JJA,Jun-2013,"30301",Cochabamba,Ayopaya,Ayopaya (Villa de Independencia),"Huallpampa, Aramani, Linkituri, Queraya, Salviani, Tiquipaya, Ichuloma, Carhuani, Chuñavi Chico, Churpani, Murmuntani, Rodeo, Totorani, Santa Rosa, Parte Libre, Aramani, Sur, Lirimani, Sivirgani Sur, Villuni Chiarake, Buena Vista, Mecareya, Colaya, Estrellani, Taypichoro, Cuesta Cucho B, Loquena A, Chacuela, Angostura.","28","5000","1000",40,0,"150",23658,"2",Valles
"10693",NaN,15/06/2013,"2013",JJA,Jun-2013,"30601",Cochabamba,Arque,Arque,"Jalajaleri, Silla Kasa, Ovejeria, Sayari, Corapata, Huankani, Sihuyllacu, Kutimarca, Julchuma, Huariscallo A, Huariscallo, Tranca, Machajmarca, Sivingani, Liquichiri, Chuymani, Machajmarca, Juchusuma, Tarujayña, Intimayu, Paria Chico, Chapapani, Lajama, Vila Vila, Wayllohojo, Kasaira, Luquipampa, SopoGrande, Huycha, Torrini, KelluKellu, Wuancarani, Virtoma, 24 de Junio, Challasirca, Chago Taca, Ovejerialarama, Suntura, Pulpera, Colcha Nueva, Retamani, Arampampa, Lama Lama, Chuti Caballo, Murukollpa y Huanuni.","44","8900","1780",452,0,"60",10597,"2",Valles
"10694",NaN,15/06/2013,"2013",JJA,Jun-2013,"30602",Cochabamba,Arque,Tacopaya,"Luquiapu, Llallagua, Tujuta, Vilota Grande, Torreni, Lacaje, Jancoyo, Quero Chullpa, Irpuma, Hornoni, Kochi Vaquera, Chaquilla, Cocamarca, Mormuntani Grande, Totora, Pampa, Micayani Grande, Pongo Kasa, Cañaviri, Molle Pampa, Achacota, Pongo Ramirez, Kasa Pata, Sacaca huaylla, Collpa Pata, Sunturuta, Siquipampa Grande, Sipini, Angostura Grande, Calasaya, Angostura Chico, Vaquería, Cochusienega, Vila Pongo, Vilota chico, Catacora, Turaca Tapa, Quinua Chakra, Cebadiri, Huanujara, Ventilla.","40","9450","1890",375,0,"150",10253,"7",Altiplano
"10696",NaN,15/06/2013,"2013",JJA,Jun-2013,"41401",Oruro,Sebastian Pagador,Santiago de Huari,"Condo ""K"", Stigo de Paria, Urmiri de Quillacas.","2","950","190",0,0,"120",13897,"7",Altiplano
"10697",NaN,15/06/2013,"2013",JJA,Jun-2013,"60502",Tarija,Eustaquio Mendez,Tomayapo El Puente,"Paicho Sud, cañada Cruz, Hornos, Paicho Centro, huaycho Seco, Huerta Huaycho, Tuctapari, Condor Huasi Paicho, Santa Rosa, Candelaria, La Matanza, San Fransisco, La Parroquia, Chinchilla, Loros, Puesto Grande, Chaupiuno, Pucupampa, Obispo, Pirka, Parroquia cancha, Huascar, Huarmacha, Curqui, San Jose de Curqui, Colpayito, Rupaska, Rumihuasi, Condor Huasi curqui, Chilcayo, El Cruce, Papa Chacra, Alta Gracia, Sama, San Roque, Villa Nueva, Campanario, Chorcoya Mendez, El Molino, Pueblo Nuevo, San Antonio, S. Ana de Agua Rica, Carolina, Corral Grande, Cieneguillas, El Puesto, Quebrada.","46","11730","2346",0,0,"120",11354,"2",Valles
"10698",NaN,15/06/2013,"2013",JJA,Jun-2013,"71301",Santa Cruz,Manuel María Caballero,Comarapa,Ajos pampa,"1","145","29",0,0,"90",15919,"2",Valles
"10699",NaN,15/06/2013,"2013",JJA,Jun-2013,"71301",Santa Cruz,Manuel María Caballero,Comarapa,"San Antonio, El Churo.","1","320","64",0,0,"180",15919,"2",Valles
"10700",NaN,15/06/2013,"2013",JJA,Jun-2013,"71301",Santa Cruz,Manuel María Caballero,Comarapa,Ajos Pampa.,"1","145","29",43,0,"60",15919,"2",Valles
"10701",NaN,15/06/2013,"2013",JJA,Jun-2013,"90302",Pando,Madre de Dios,San Lorenzo,"Lajas la Merced, Monte Mendez, Carachimayo Norte, Carachimayo Bordo, Carachimayo Centro, Quebrada de cajas, Huancoiro, San Lorencito, Erquis Ceibal, Loma de Tomatitas, Charoma, Tucumillas, Colorados Norte, Acheral, Alto de Cajas y Jarcas.","14","4490","898",1300,0,"90",7652,"6",Amazonia
"10705",NaN,15/07/2013,"2013",JJA,Jul-2013,"10302",Chuquisaca,Zudañez,Presto,Varias comunidades,"-1","405","81",136,0,"90",12385,"2",Valles
"10706",NaN,15/07/2013,"2013",JJA,Jul-2013,"10701",Chuquisaca,Nor Cinti,Camargo,"Cruz Husi, Llinquipampa, Chajramayo, Cochaca, Caruasla, Uturungo, Mokopata, Sarcarca, Tacomayo, La Rama, Santa Rosa, Tomapata, Huancarani, Liquimayo 2, Muyuquiri, , Tabla Cruz, Tacaquira, Santa Rosa del Mal Paso, Chaqueri, Ñequeta, Falsuri, Cueva Pampa, El Majuelo, El Milino, San Jose, Quitucancha Condoriri, JatunKiray y El Churo.","27","6950","1390",369,0,"60",15644,"2",Valles
"10707",NaN,15/07/2013,"2013",JJA,Jul-2013,"11002",Chuquisaca,Luis Calvo,Huacaya,"Yaperenda, Chimbe, Mandiyuti, Camatindi, Camatindimi, Irenda, Cururuy, Tabayerupa, Imbochi, Itironque, Villa Mercedes, Santa Rosa, Bororinga, Huacaya, Ancahuasu, Itagua, Huancayareape, Boycobo, la laguna Iñay, Guaritati, Carurunti.","20","3575","715",0,0,"30",2541,"5",Chaco
